Entry,split,status,path
Q492N1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q492N1.pdb
Q9S827,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9S827.pdb
Q05509,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q05509.pdb
P80574,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P80574.pdb
Q7N439,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7N439.pdb
P44121,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P44121.pdb
Q52985,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q52985.pdb
P41477,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P41477.pdb
B1ZW12,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B1ZW12.pdb
P12670,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P12670.pdb
Q12923,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q12923.pdb
P53010,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P53010.pdb
A5VJK7,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A5VJK7.pdb
C0HM52,test,no_entry,
Q98PE3,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q98PE3.pdb
P15214,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P15214.pdb
Q979R4,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q979R4.pdb
Q20EX8,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q20EX8.pdb
Q197A8,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q197A8.pdb
Q9ZPY1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9ZPY1.pdb
P07736,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P07736.pdb
Q9NKW1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9NKW1.pdb
A0A8V1ABE9,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A0A8V1ABE9.pdb
Q56UD0,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q56UD0.pdb
Q7SIC2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7SIC2.pdb
Q57764,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q57764.pdb
A0A509AKI1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A0A509AKI1.pdb
P52101,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P52101.pdb
O74323,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O74323.pdb
P09543,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P09543.pdb
Q927E4,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q927E4.pdb
Q8KRU5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8KRU5.pdb
Q8L7W8,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8L7W8.pdb
Q7TTT8,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7TTT8.pdb
P57291,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P57291.pdb
Q07251,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q07251.pdb
Q2U4L7,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q2U4L7.pdb
Q9E6M6,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9E6M6.pdb
P98198,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P98198.pdb
Q9ZV04,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9ZV04.pdb
P07098,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P07098.pdb
Q97E14,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q97E14.pdb
Q58HT5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q58HT5.pdb
A0A7J6K7Y0,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A0A7J6K7Y0.pdb
Q82TC0,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q82TC0.pdb
Q07838,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q07838.pdb
F4JZC2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\F4JZC2.pdb
P07343,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P07343.pdb
A6UW32,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A6UW32.pdb
A0PXX5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A0PXX5.pdb
P9WIC5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P9WIC5.pdb
B2IKU6,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B2IKU6.pdb
Q56815,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q56815.pdb
B3PFQ2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B3PFQ2.pdb
P14882,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P14882.pdb
P41793,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P41793.pdb
P87175,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P87175.pdb
A5F3I4,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A5F3I4.pdb
B3Q9Q2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B3Q9Q2.pdb
Q8IV63,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8IV63.pdb
P73548,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P73548.pdb
A6Q9V0,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A6Q9V0.pdb
A6ZVB1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A6ZVB1.pdb
Q2SK05,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q2SK05.pdb
P38888,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P38888.pdb
P75728,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P75728.pdb
Q2FWP1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q2FWP1.pdb
O74831,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O74831.pdb
O15305,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O15305.pdb
E1BTE1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\E1BTE1.pdb
O68006,test,no_entry,
P80869,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P80869.pdb
Q3J6L0,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q3J6L0.pdb
A3MYF1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A3MYF1.pdb
P86397,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P86397.pdb
Q5JDU3,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5JDU3.pdb
Q3ZPT5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q3ZPT5.pdb
G4V4T5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\G4V4T5.pdb
D4B2L8,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\D4B2L8.pdb
O27637,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O27637.pdb
P0DOY1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P0DOY1.pdb
Q9YGY4,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9YGY4.pdb
Q605G8,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q605G8.pdb
P44157,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P44157.pdb
P11347,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P11347.pdb
P27032,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P27032.pdb
X1WBB5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\X1WBB5.pdb
E0D877,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\E0D877.pdb
A1SWQ8,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A1SWQ8.pdb
Q38167,test,no_entry,
P60355,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P60355.pdb
Q3IHZ1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q3IHZ1.pdb
Q05931,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q05931.pdb
F1QG30,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\F1QG30.pdb
O55748,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O55748.pdb
P22350,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P22350.pdb
Q9HU15,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9HU15.pdb
Q0S8V5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q0S8V5.pdb
Q05197,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q05197.pdb
P48456,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P48456.pdb
P14791,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P14791.pdb
O29665,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O29665.pdb
A8EXW3,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A8EXW3.pdb
Q8DLA9,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8DLA9.pdb
P20314,test,no_entry,
Q9KDV2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9KDV2.pdb
P07129,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P07129.pdb
B2V8I4,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B2V8I4.pdb
B9LUV3,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B9LUV3.pdb
P11562,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P11562.pdb
Q9RFD5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9RFD5.pdb
P24498,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P24498.pdb
O69140,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O69140.pdb
Q336V5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q336V5.pdb
Q187N7,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q187N7.pdb
P19254,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P19254.pdb
Q8INK6,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8INK6.pdb
Q6ZLC4,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q6ZLC4.pdb
Q2RKL6,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q2RKL6.pdb
B2UMV0,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B2UMV0.pdb
P23101,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P23101.pdb
P11987,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P11987.pdb
Q8TCG2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8TCG2.pdb
Q59584,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q59584.pdb
P75400,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P75400.pdb
P29523,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P29523.pdb
O31822,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O31822.pdb
Q9YW20,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9YW20.pdb
Q9HKT2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9HKT2.pdb
Q4I4A4,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q4I4A4.pdb
Q00390,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q00390.pdb
P0DSV5,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P0DSV5.pdb
P44704,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P44704.pdb
P33363,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P33363.pdb
Q8K4H1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8K4H1.pdb
Q99MX1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q99MX1.pdb
B2GCY7,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B2GCY7.pdb
P60495,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P60495.pdb
P44317,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P44317.pdb
Q9JL16,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9JL16.pdb
P00642,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P00642.pdb
Q83424,test,no_entry,
P11936,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P11936.pdb
P40406,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P40406.pdb
O05510,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O05510.pdb
Q944I4,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q944I4.pdb
Q8NHS2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8NHS2.pdb
Q9LZ72,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9LZ72.pdb
I1C083,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\I1C083.pdb
A9KLF9,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A9KLF9.pdb
A0QUX7,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A0QUX7.pdb
Q46871,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q46871.pdb
P41755,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P41755.pdb
Q58531,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q58531.pdb
O28608,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O28608.pdb
Q9LSS3,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9LSS3.pdb
P26380,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P26380.pdb
P82678,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P82678.pdb
A4X621,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A4X621.pdb
Q5FUG3,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q5FUG3.pdb
O59802,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O59802.pdb
B1HZ05,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B1HZ05.pdb
Q6AZW2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q6AZW2.pdb
Q8PU58,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8PU58.pdb
P40137,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P40137.pdb
Q9YBR1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9YBR1.pdb
A6RBX7,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A6RBX7.pdb
P0C7B6,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P0C7B6.pdb
Q8K3F7,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8K3F7.pdb
Q3Z3B7,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q3Z3B7.pdb
P32176,test,no_entry,
Q60037,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q60037.pdb
Q9LU63,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9LU63.pdb
A0LRC9,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A0LRC9.pdb
A1UR21,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A1UR21.pdb
B0T0B1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B0T0B1.pdb
Q57612,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q57612.pdb
P9WQ27,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P9WQ27.pdb
A0A8B0RBM2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A0A8B0RBM2.pdb
Q8MLZ3,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8MLZ3.pdb
O72908,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O72908.pdb
A0A2U7XUH7,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A0A2U7XUH7.pdb
B2J384,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B2J384.pdb
Q01570,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q01570.pdb
A9NF91,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A9NF91.pdb
O41933,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O41933.pdb
Q1LTJ8,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q1LTJ8.pdb
D9TT10,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\D9TT10.pdb
Q2M3T9,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q2M3T9.pdb
D3YWQ0,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\D3YWQ0.pdb
Q8DEI1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8DEI1.pdb
Q7M7Q6,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q7M7Q6.pdb
Q57851,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q57851.pdb
Q43822,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q43822.pdb
Q50LF1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q50LF1.pdb
P14573,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P14573.pdb
Q9KPM2,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q9KPM2.pdb
A3LWH3,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A3LWH3.pdb
Q8S3J3,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q8S3J3.pdb
Q09451,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q09451.pdb
P57312,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P57312.pdb
A7HJD6,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\A7HJD6.pdb
P36052,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P36052.pdb
P09223,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P09223.pdb
Q92451,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q92451.pdb
B1AJP1,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\B1AJP1.pdb
Q83GS7,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q83GS7.pdb
P26841,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\P26841.pdb
Q6AX23,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\Q6AX23.pdb
G5EFL0,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\G5EFL0.pdb
O13898,test,ok,C:\Users\Abhinav\OneDrive\Desktop\Convergent Enzyme Claasification\structures\O13898.pdb
